89	698	0.0	0.0	0.0	0.0
90	316	0.0	0.0	0.0	0.0
91	394	0.0	0.0	0.0	0.0
92	401	0.1	0.125	0.10105824776581457	0.03125
93	30	0.0	0.0	0.0	0.0
94	512	0.0	0.0	0.0	0.0
95	16	0.0	0.0	0.0	0.0
98	751	0.0	0.0	0.0	0.0
99	903	0.0	0.0	0.0	0.0
101	364	0.0	0.0	0.0	0.0
103	388	0.1	1.0	0.08704683662541837	0.2
104	811	0.0	0.0	0.0	0.0
105	592	0.0	0.0	0.0	0.0
106	710	0.0	0.0	0.0	0.0
107	339	0.0	0.0	0.0	0.0
108	315	0.0	0.0	0.0	0.0
111	944	0.0	0.0	0.0	0.0
112	555	0.0	0.0	0.0	0.0
114	877	0.0	0.0	0.0	0.0
115	744	0.0	0.0	0.0	0.0
116	456	0.0	0.0	0.0	0.0
117	152	0.0	0.0	0.0	0.0
118	553	0.0	0.0	0.0	0.0
119	872	0.0	0.0	0.0	0.0
120	928	0.0	0.0	0.0	0.0
121	571	0.0	0.0	0.0	0.0
122	167	0.0	0.0	0.0	0.0
123	447	0.0	0.0	0.0	0.0
124	895	0.0	0.0	0.0	0.0
125	418	0.0	0.0	0.0	0.0
126	810	0.0	0.0	0.0	0.0
128	355	0.0	0.0	0.0	0.0
129	457	0.0	0.0	0.0	0.0
130	498	0.1	0.25	0.06737216517720972	0.03125
131	60	0.0	0.0	0.0	0.0
132	416	0.0	0.0	0.0	0.0
133	851	0.0	0.0	0.0	0.0
134	694	0.0	0.0	0.0	0.0
135	766	0.0	0.0	0.0	0.0
136	604	0.0	0.0	0.0	0.0
137	433	0.0	0.0	0.0	0.0
138	679	0.0	0.0	0.0	0.0
139	631	0.0	0.0	0.0	0.0
141	848	0.0	0.0	0.0	0.0
142	725	0.0	0.0	0.0	0.0
144	84	0.0	0.0	0.0	0.0
145	942	0.0	0.0	0.0	0.0
146	912	0.0	0.0	0.0	0.0
147	745	0.0	0.0	0.0	0.0
148	590	0.0	0.0	0.0	0.0
149	391	0.0	0.0	0.0	0.0
150	62	0.2	0.125	0.1883644384920027	0.05333333333333333
151	684	0.0	0.0	0.0	0.0
152	941	0.0	0.0	0.0	0.0
153	103	0.0	0.0	0.0	0.0
154	509	0.0	0.0	0.0	0.0
156	522	0.0	0.0	0.0	0.0
157	926	0.0	0.0	0.0	0.0
159	365	0.0	0.0	0.0	0.0
160	561	0.1	0.024390243902439025	0.06376065535924867	0.01111111111111111
161	545	0.0	0.0	0.0	0.0
162	972	0.0	0.0	0.0	0.0
163	244	0.0	0.0	0.0	0.0
164	326	0.0	0.0	0.0	0.0
166	116	0.0	0.0	0.0	0.0
168	667	0.0	0.0	0.0	0.0
169	501	0.0	0.0	0.0	0.0
170	5	0.0	0.0	0.0	0.0
173	181	0.0	0.0	0.0	0.0
174	201	0.0	0.0	0.0	0.0
175	359	0.0	0.0	0.0	0.0
176	35	0.1	0.08333333333333333	0.12752131071849734	0.03333333333333333
177	477	0.0	0.0	0.0	0.0
180	8	0.0	0.0	0.0	0.0
182	228	0.0	0.0	0.0	0.0
183	146	0.0	0.0	0.0	0.0
184	964	0.0	0.0	0.0	0.0
185	734	0.0	0.0	0.0	0.0
188	600	0.0	0.0	0.0	0.0
190	50	0.0	0.0	0.0	0.0
191	539	0.0	0.0	0.0	0.0
192	27	0.0	0.0	0.0	0.0
193	563	0.2	0.2857142857142857	0.2411547267882201	0.21428571428571427
194	712	0.0	0.0	0.0	0.0
195	878	0.0	0.0	0.0	0.0
196	113	0.0	0.0	0.0	0.0
197	836	0.0	0.0	0.0	0.0
198	265	0.0	0.0	0.0	0.0
201	580	0.0	0.0	0.0	0.0
202	66	0.0	0.0	0.0	0.0
204	621	0.0	0.0	0.0	0.0
205	34	0.0	0.0	0.0	0.0
206	997	0.0	0.0	0.0	0.0
207	114	0.0	0.0	0.0	0.0
208	236	0.0	0.0	0.0	0.0
209	798	0.0	0.0	0.0	0.0
211	827	0.0	0.0	0.0	0.0
212	353	0.0	0.0	0.0	0.0
213	815	0.0	0.0	0.0	0.0
214	955	0.0	0.0	0.0	0.0
217	206	0.0	0.0	0.0	0.0
218	262	0.0	0.0	0.0	0.0
219	198	0.0	0.0	0.0	0.0
220	803	0.0	0.0	0.0	0.0
221	970	0.0	0.0	0.0	0.0
225	823	0.0	0.0	0.0	0.0
226	681	0.0	0.0	0.0	0.0
227	782	0.0	0.0	0.0	0.0
228	234	0.0	0.0	0.0	0.0
229	176	0.1	0.5	0.06737216517720972	0.0625
230	517	0.0	0.0	0.0	0.0
232	617	0.0	0.0	0.0	0.0
235	106	0.0	0.0	0.0	0.0
237	960	0.0	0.0	0.0	0.0
238	788	0.0	0.0	0.0	0.0
239	858	0.0	0.0	0.0	0.0
242	160	0.0	0.0	0.0	0.0
243	726	0.0	0.0	0.0	0.0
246	80	0.0	0.0	0.0	0.0
247	231	0.0	0.0	0.0	0.0
248	49	0.0	0.0	0.0	0.0
249	169	0.0	0.0	0.0	0.0
250	572	0.0	0.0	0.0	0.0
251	549	0.0	0.0	0.0	0.0
252	618	0.0	0.0	0.0	0.0
253	138	0.0	0.0	0.0	0.0
254	141	0.0	0.0	0.0	0.0
255	704	0.0	0.0	0.0	0.0
256	925	0.0	0.0	0.0	0.0
257	841	0.1	0.3333333333333333	0.14009647902240552	0.3333333333333333
258	218	0.0	0.0	0.0	0.0
259	973	0.0	0.0	0.0	0.0
260	662	0.0	0.0	0.0	0.0
261	525	0.0	0.0	0.0	0.0
262	351	0.0	0.0	0.0	0.0
265	629	0.0	0.0	0.0	0.0
266	51	0.0	0.0	0.0	0.0
267	488	0.0	0.0	0.0	0.0
268	643	0.0	0.0	0.0	0.0
272	778	0.0	0.0	0.0	0.0
273	362	0.0	0.0	0.0	0.0
275	937	0.0	0.0	0.0	0.0
276	683	0.0	0.0	0.0	0.0
277	441	0.0	0.0	0.0	0.0
278	966	0.0	0.0	0.0	0.0
279	186	0.0	0.0	0.0	0.0
280	486	0.0	0.0	0.0	0.0
281	594	0.0	0.0	0.0	0.0
282	310	0.0	0.0	0.0	0.0
284	615	0.0	0.0	0.0	0.0
285	361	0.0	0.0	0.0	0.0
286	189	0.0	0.0	0.0	0.0
287	943	0.0	0.0	0.0	0.0
289	275	0.0	0.0	0.0	0.0
292	693	0.0	0.0	0.0	0.0
293	661	0.0	0.0	0.0	0.0
294	322	0.0	0.0	0.0	0.0
296	730	0.0	0.0	0.0	0.0
299	455	0.0	0.0	0.0	0.0
300	894	0.0	0.0	0.0	0.0
303	303	0.0	0.0	0.0	0.0
304	283	0.0	0.0	0.0	0.0
305	132	0.0	0.0	0.0	0.0
306	293	0.0	0.0	0.0	0.0
307	77	0.0	0.0	0.0	0.0
308	691	0.0	0.0	0.0	0.0
309	395	0.0	0.0	0.0	0.0
310	332	0.0	0.0	0.0	0.0
311	423	0.0	0.0	0.0	0.0
312	446	0.0	0.0	0.0	0.0
313	626	0.0	0.0	0.0	0.0
314	210	0.1	0.16666666666666666	0.10105824776581457	0.041666666666666664
315	801	0.0	0.0	0.0	0.0
318	705	0.0	0.0	0.0	0.0
319	153	0.0	0.0	0.0	0.0
320	64	0.0	0.0	0.0	0.0
321	582	0.0	0.0	0.0	0.0
323	407	0.0	0.0	0.0	0.0
324	700	0.0	0.0	0.0	0.0
327	946	0.0	0.0	0.0	0.0
328	154	0.0	0.0	0.0	0.0
329	846	0.0	0.0	0.0	0.0
330	958	0.0	0.0	0.0	0.0
331	271	0.0	0.0	0.0	0.0
332	602	0.0	0.0	0.0	0.0
333	178	0.0	0.0	0.0	0.0
334	737	0.0	0.0	0.0	0.0
335	32	0.0	0.0	0.0	0.0
336	500	0.0	0.0	0.0	0.0
337	295	0.1	0.2	0.06376065535924867	0.02222222222222222
338	467	0.0	0.0	0.0	0.0
340	911	0.0	0.0	0.0	0.0
341	850	0.0	0.0	0.0	0.0
342	741	0.0	0.0	0.0	0.0
343	613	0.0	0.0	0.0	0.0
344	426	0.0	0.0	0.0	0.0
346	221	0.0	0.0	0.0	0.0
347	672	0.0	0.0	0.0	0.0
348	347	0.0	0.0	0.0	0.0
349	556	0.0	0.0	0.0	0.0
350	194	0.0	0.0	0.0	0.0
351	568	0.0	0.0	0.0	0.0
352	595	0.0	0.0	0.0	0.0
353	290	0.0	0.0	0.0	0.0
354	514	0.0	0.0	0.0	0.0
357	475	0.0	0.0	0.0	0.0
358	294	0.0	0.0	0.0	0.0
359	718	0.0	0.0	0.0	0.0
360	965	0.0	0.0	0.0	0.0
361	954	0.0	0.0	0.0	0.0
362	876	0.0	0.0	0.0	0.0
363	172	0.0	0.0	0.0	0.0
364	653	0.0	0.0	0.0	0.0
365	890	0.0	0.0	0.0	0.0
368	924	0.0	0.0	0.0	0.0
369	373	0.1	0.09090909090909091	0.10105824776581457	0.025
370	313	0.0	0.0	0.0	0.0
371	320	0.0	0.0	0.0	0.0
373	619	0.0	0.0	0.0	0.0
375	204	0.0	0.0	0.0	0.0
376	268	0.0	0.0	0.0	0.0
377	889	0.0	0.0	0.0	0.0
379	330	0.0	0.0	0.0	0.0
380	818	0.0	0.0	0.0	0.0
381	263	0.0	0.0	0.0	0.0
382	356	0.0	0.0	0.0	0.0
384	140	0.0	0.0	0.0	0.0
385	586	0.0	0.0	0.0	0.0
387	537	0.0	0.0	0.0	0.0
389	68	0.0	0.0	0.0	0.0
391	977	0.0	0.0	0.0	0.0
393	24	0.0	0.0	0.0	0.0
395	121	0.0	0.0	0.0	0.0
398	987	0.0	0.0	0.0	0.0
399	893	0.0	0.0	0.0	0.0
401	969	0.0	0.0	0.0	0.0
403	371	0.0	0.0	0.0	0.0
405	589	0.0	0.0	0.0	0.0
407	47	0.0	0.0	0.0	0.0
408	348	0.0	0.0	0.0	0.0
409	824	0.0	0.0	0.0	0.0
410	910	0.0	0.0	0.0	0.0
411	542	0.0	0.0	0.0	0.0
412	976	0.0	0.0	0.0	0.0
413	518	0.0	0.0	0.0	0.0
414	161	0.0	0.0	0.0	0.0
416	33	0.0	0.0	0.0	0.0
417	781	0.0	0.0	0.0	0.0
418	100	0.0	0.0	0.0	0.0
420	223	0.0	0.0	0.0	0.0
421	473	0.2	0.16666666666666666	0.2676177897409029	0.16666666666666666
422	544	0.0	0.0	0.0	0.0
423	300	0.1	0.125	0.06084312777350539	0.0125
424	87	0.0	0.0	0.0	0.0
425	43	0.0	0.0	0.0	0.0
426	799	0.0	0.0	0.0	0.0
429	819	0.0	0.0	0.0	0.0
430	165	0.0	0.0	0.0	0.0
431	666	0.0	0.0	0.0	0.0
432	804	0.0	0.0	0.0	0.0
433	251	0.0	0.0	0.0	0.0
436	722	0.0	0.0	0.0	0.0
437	583	0.0	0.0	0.0	0.0
438	385	0.0	0.0	0.0	0.0
439	641	0.0	0.0	0.0	0.0
440	335	0.0	0.0	0.0	0.0
441	278	0.0	0.0	0.0	0.0
442	367	0.0	0.0	0.0	0.0
443	920	0.0	0.0	0.0	0.0
444	875	0.1	0.5	0.10105824776581457	0.125
445	54	0.0	0.0	0.0	0.0
446	65	0.0	0.0	0.0	0.0
447	248	0.0	0.0	0.0	0.0
449	707	0.0	0.0	0.0	0.0
450	528	0.0	0.0	0.0	0.0
451	107	0.0	0.0	0.0	0.0
453	696	0.0	0.0	0.0	0.0
457	440	0.0	0.0	0.0	0.0
459	515	0.0	0.0	0.0	0.0
460	999	0.1	0.5	0.14009647902240552	0.5
461	968	0.0	0.0	0.0	0.0
463	633	0.0	0.0	0.0	0.0
464	902	0.0	0.0	0.0	0.0
465	435	0.0	0.0	0.0	0.0
466	860	0.0	0.0	0.0	0.0
467	883	0.0	0.0	0.0	0.0
468	864	0.0	0.0	0.0	0.0
469	425	0.0	0.0	0.0	0.0
470	686	0.0	0.0	0.0	0.0
471	521	0.0	0.0	0.0	0.0
473	14	0.0	0.0	0.0	0.0
474	831	0.1	0.25	0.06737216517720972	0.03125
476	464	0.0	0.0	0.0	0.0
477	312	0.0	0.0	0.0	0.0
478	393	0.0	0.0	0.0	0.0
479	81	0.0	0.0	0.0	0.0
480	676	0.0	0.0	0.0	0.0
481	527	0.0	0.0	0.0	0.0
482	85	0.0	0.0	0.0	0.0
483	157	0.0	0.0	0.0	0.0
484	783	0.1	0.14285714285714285	0.14009647902240552	0.14285714285714285
487	185	0.0	0.0	0.0	0.0
488	996	0.0	0.0	0.0	0.0
489	507	0.0	0.0	0.0	0.0
490	436	0.0	0.0	0.0	0.0
491	834	0.0	0.0	0.0	0.0
492	357	0.0	0.0	0.0	0.0
493	813	0.0	0.0	0.0	0.0
494	139	0.0	0.0	0.0	0.0
495	931	0.0	0.0	0.0	0.0
499	844	0.0	0.0	0.0	0.0
500	36	0.0	0.0	0.0	0.0
501	368	0.0	0.0	0.0	0.0
502	136	0.0	0.0	0.0	0.0
503	852	0.0	0.0	0.0	0.0
504	463	0.0	0.0	0.0	0.0
505	982	0.0	0.0	0.0	0.0
506	616	0.0	0.0	0.0	0.0
507	246	0.0	0.0	0.0	0.0
508	304	0.0	0.0	0.0	0.0
510	714	0.0	0.0	0.0	0.0
511	0	0.0	0.0	0.0	0.0
513	155	0.0	0.0	0.0	0.0
514	460	0.0	0.0	0.0	0.0
515	422	0.0	0.0	0.0	0.0
516	917	0.0	0.0	0.0	0.0
517	764	0.0	0.0	0.0	0.0
518	789	0.0	0.0	0.0	0.0
519	648	0.0	0.0	0.0	0.0
520	23	0.0	0.0	0.0	0.0
522	386	0.0	0.0	0.0	0.0
523	308	0.0	0.0	0.0	0.0
526	56	0.1	0.16666666666666666	0.07818933368481841	0.027777777777777776
527	885	0.0	0.0	0.0	0.0
528	297	0.0	0.0	0.0	0.0
529	387	0.0	0.0	0.0	0.0
530	637	0.0	0.0	0.0	0.0
533	216	0.0	0.0	0.0	0.0
535	639	0.0	0.0	0.0	0.0
537	454	0.0	0.0	0.0	0.0
538	495	0.0	0.0	0.0	0.0
540	378	0.0	0.0	0.0	0.0
541	916	0.0	0.0	0.0	0.0
542	461	0.0	0.0	0.0	0.0
543	349	0.0	0.0	0.0	0.0
544	73	0.1	0.25	0.06376065535924867	0.027777777777777776
549	983	0.0	0.0	0.0	0.0
551	274	0.0	0.0	0.0	0.0
552	72	0.1	0.08333333333333333	0.06376065535924867	0.01111111111111111
553	208	0.0	0.0	0.0	0.0
554	664	0.0	0.0	0.0	0.0
555	215	0.0	0.0	0.0	0.0
556	346	0.0	0.0	0.0	0.0
557	417	0.1	0.5	0.06737216517720972	0.0625
558	503	0.0	0.0	0.0	0.0
559	724	0.0	0.0	0.0	0.0
560	687	0.0	0.0	0.0	0.0
561	612	0.0	0.0	0.0	0.0
562	2	0.0	0.0	0.0	0.0
565	19	0.0	0.0	0.0	0.0
566	886	0.0	0.0	0.0	0.0
567	492	0.0	0.0	0.0	0.0
568	261	0.0	0.0	0.0	0.0
569	336	0.0	0.0	0.0	0.0
570	389	0.0	0.0	0.0	0.0
571	956	0.0	0.0	0.0	0.0
575	171	0.0	0.0	0.0	0.0
576	284	0.0	0.0	0.0	0.0
577	832	0.0	0.0	0.0	0.0
578	663	0.0	0.0	0.0	0.0
579	403	0.0	0.0	0.0	0.0
580	540	0.0	0.0	0.0	0.0
581	302	0.0	0.0	0.0	0.0
582	478	0.1	0.06666666666666667	0.06737216517720972	0.0125
583	370	0.0	0.0	0.0	0.0
584	642	0.0	0.0	0.0	0.0
585	115	0.0	0.0	0.0	0.0
586	605	0.0	0.0	0.0	0.0
587	472	0.1	1.0	0.14009647902240552	1.0
588	301	0.0	0.0	0.0	0.0
592	406	0.0	0.0	0.0	0.0
593	45	0.0	0.0	0.0	0.0
594	675	0.1	0.06666666666666667	0.10105824776581457	0.025
595	603	0.1	0.5	0.08704683662541837	0.1
596	504	0.0	0.0	0.0	0.0
597	451	0.0	0.0	0.0	0.0
598	489	0.0	0.0	0.0	0.0
599	767	0.0	0.0	0.0	0.0
600	861	0.0	0.0	0.0	0.0
601	505	0.2	0.4	0.2120918273638583	0.2571428571428571
603	506	0.0	0.0	0.0	0.0
604	842	0.0	0.0	0.0	0.0
605	452	0.0	0.0	0.0	0.0
606	668	0.1	0.06666666666666667	0.08704683662541837	0.02
607	717	0.0	0.0	0.0	0.0
608	529	0.0	0.0	0.0	0.0
609	494	0.0	0.0	0.0	0.0
610	42	0.0	0.0	0.0	0.0
611	991	0.0	0.0	0.0	0.0
612	905	0.0	0.0	0.0	0.0
613	22	0.0	0.0	0.0	0.0
614	86	0.0	0.0	0.0	0.0
615	750	0.0	0.0	0.0	0.0
616	715	0.0	0.0	0.0	0.0
618	166	0.0	0.0	0.0	0.0
620	29	0.0	0.0	0.0	0.0
621	442	0.0	0.0	0.0	0.0
622	768	0.0	0.0	0.0	0.0
623	1	0.0	0.0	0.0	0.0
625	53	0.0	0.0	0.0	0.0
626	862	0.0	0.0	0.0	0.0
627	933	0.0	0.0	0.0	0.0
628	184	0.0	0.0	0.0	0.0
630	191	0.0	0.0	0.0	0.0
632	428	0.0	0.0	0.0	0.0
633	235	0.0	0.0	0.0	0.0
634	328	0.0	0.0	0.0	0.0
635	587	0.0	0.0	0.0	0.0
636	363	0.1	0.041666666666666664	0.10105824776581457	0.025
642	849	0.0	0.0	0.0	0.0
644	576	0.0	0.0	0.0	0.0
645	685	0.0	0.0	0.0	0.0
646	337	0.0	0.0	0.0	0.0
647	149	0.0	0.0	0.0	0.0
648	340	0.0	0.0	0.0	0.0
649	257	0.0	0.0	0.0	0.0
650	17	0.0	0.0	0.0	0.0
651	993	0.0	0.0	0.0	0.0
652	112	0.0	0.0	0.0	0.0
653	921	0.0	0.0	0.0	0.0
655	773	0.0	0.0	0.0	0.0
656	915	0.0	0.0	0.0	0.0
657	270	0.1	0.125	0.10105824776581457	0.03125
659	249	0.0	0.0	0.0	0.0
660	538	0.0	0.0	0.0	0.0
662	516	0.0	0.0	0.0	0.0
664	469	0.0	0.0	0.0	0.0
665	985	0.0	0.0	0.0	0.0
666	716	0.0	0.0	0.0	0.0
667	689	0.0	0.0	0.0	0.0
668	314	0.0	0.0	0.0	0.0
669	986	0.0	0.0	0.0	0.0
670	647	0.0	0.0	0.0	0.0
671	343	0.0	0.0	0.0	0.0
672	793	0.0	0.0	0.0	0.0
673	950	0.0	0.0	0.0	0.0
674	660	0.0	0.0	0.0	0.0
676	975	0.0	0.0	0.0	0.0
678	630	0.0	0.0	0.0	0.0
679	772	0.0	0.0	0.0	0.0
680	323	0.1	0.030303030303030304	0.06737216517720972	0.0125
681	255	0.0	0.0	0.0	0.0
683	797	0.0	0.0	0.0	0.0
684	770	0.0	0.0	0.0	0.0
686	606	0.0	0.0	0.0	0.0
687	382	0.0	0.0	0.0	0.0
690	135	0.0	0.0	0.0	0.0
691	843	0.0	0.0	0.0	0.0
692	947	0.0	0.0	0.0	0.0
693	901	0.0	0.0	0.0	0.0
695	904	0.0	0.0	0.0	0.0
696	345	0.0	0.0	0.0	0.0
698	523	0.0	0.0	0.0	0.0
699	465	0.0	0.0	0.0	0.0
700	645	0.0	0.0	0.0	0.0
701	551	0.0	0.0	0.0	0.0
702	104	0.0	0.0	0.0	0.0
703	61	0.0	0.0	0.0	0.0
704	723	0.0	0.0	0.0	0.0
706	137	0.0	0.0	0.0	0.0
707	995	0.0	0.0	0.0	0.0
708	409	0.0	0.0	0.0	0.0
709	865	0.1	0.3333333333333333	0.07818933368481841	0.05555555555555555
710	769	0.0	0.0	0.0	0.0
711	493	0.0	0.0	0.0	0.0
712	279	0.0	0.0	0.0	0.0
713	276	0.0	0.0	0.0	0.0
714	209	0.0	0.0	0.0	0.0
715	727	0.0	0.0	0.0	0.0
717	12	0.0	0.0	0.0	0.0
718	479	0.0	0.0	0.0	0.0
720	573	0.0	0.0	0.0	0.0
722	298	0.0	0.0	0.0	0.0
724	775	0.1	0.1	0.10105824776581457	0.025
725	233	0.0	0.0	0.0	0.0
726	747	0.0	0.0	0.0	0.0
727	634	0.0	0.0	0.0	0.0
728	380	0.0	0.0	0.0	0.0
729	820	0.0	0.0	0.0	0.0
730	229	0.0	0.0	0.0	0.0
731	880	0.0	0.0	0.0	0.0
732	837	0.0	0.0	0.0	0.0
733	41	0.0	0.0	0.0	0.0
734	159	0.0	0.0	0.0	0.0
735	102	0.0	0.0	0.0	0.0
736	174	0.0	0.0	0.0	0.0
737	692	0.0	0.0	0.0	0.0
738	779	0.1	0.125	0.06084312777350539	0.0125
739	414	0.0	0.0	0.0	0.0
741	835	0.0	0.0	0.0	0.0
743	897	0.0	0.0	0.0	0.0
744	269	0.0	0.0	0.0	0.0
745	967	0.0	0.0	0.0	0.0
747	490	0.0	0.0	0.0	0.0
749	929	0.0	0.0	0.0	0.0
750	70	0.0	0.0	0.0	0.0
751	669	0.0	0.0	0.0	0.0
752	120	0.0	0.0	0.0	0.0
753	76	0.0	0.0	0.0	0.0
755	608	0.0	0.0	0.0	0.0
756	200	0.0	0.0	0.0	0.0
757	635	0.0	0.0	0.0	0.0
759	405	0.0	0.0	0.0	0.0
760	584	0.0	0.0	0.0	0.0
761	845	0.0	0.0	0.0	0.0
762	644	0.0	0.0	0.0	0.0
763	577	0.0	0.0	0.0	0.0
764	259	0.0	0.0	0.0	0.0
765	914	0.0	0.0	0.0	0.0
766	702	0.1	0.08333333333333333	0.08704683662541837	0.02
767	502	0.0	0.0	0.0	0.0
769	344	0.0	0.0	0.0	0.0
770	7	0.0	0.0	0.0	0.0
771	951	0.0	0.0	0.0	0.0
772	247	0.0	0.0	0.0	0.0
773	898	0.0	0.0	0.0	0.0
775	277	0.0	0.0	0.0	0.0
777	377	0.0	0.0	0.0	0.0
778	453	0.0	0.0	0.0	0.0
779	272	0.0	0.0	0.0	0.0
780	57	0.0	0.0	0.0	0.0
781	591	0.0	0.0	0.0	0.0
783	519	0.0	0.0	0.0	0.0
785	785	0.0	0.0	0.0	0.0
786	609	0.0	0.0	0.0	0.0
787	38	0.0	0.0	0.0	0.0
788	411	0.2	0.13333333333333333	0.1390324614583238	0.03666666666666667
789	83	0.0	0.0	0.0	0.0
790	366	0.0	0.0	0.0	0.0
792	930	0.0	0.0	0.0	0.0
793	847	0.0	0.0	0.0	0.0
794	949	0.0	0.0	0.0	0.0
797	448	0.0	0.0	0.0	0.0
798	88	0.1	0.09090909090909091	0.07818933368481841	0.016666666666666666
799	908	0.0	0.0	0.0	0.0
801	11	0.0	0.0	0.0	0.0
802	219	0.0	0.0	0.0	0.0
803	476	0.0	0.0	0.0	0.0
804	510	0.0	0.0	0.0	0.0
805	873	0.0	0.0	0.0	0.0
806	282	0.0	0.0	0.0	0.0
808	742	0.0	0.0	0.0	0.0
810	541	0.0	0.0	0.0	0.0
813	927	0.0	0.0	0.0	0.0
814	892	0.0	0.0	0.0	0.0
815	427	0.0	0.0	0.0	0.0
819	557	0.0	0.0	0.0	0.0
820	97	0.0	0.0	0.0	0.0
821	703	0.0	0.0	0.0	0.0
822	420	0.0	0.0	0.0	0.0
823	570	0.0	0.0	0.0	0.0
824	398	0.0	0.0	0.0	0.0
825	599	0.0	0.0	0.0	0.0
826	963	0.0	0.0	0.0	0.0
828	682	0.0	0.0	0.0	0.0
829	922	0.0	0.0	0.0	0.0
830	656	0.0	0.0	0.0	0.0
831	690	0.0	0.0	0.0	0.0
832	918	0.0	0.0	0.0	0.0
833	471	0.0	0.0	0.0	0.0
834	812	0.0	0.0	0.0	0.0
835	713	0.0	0.0	0.0	0.0
836	884	0.0	0.0	0.0	0.0
838	13	0.0	0.0	0.0	0.0
839	560	0.0	0.0	0.0	0.0
840	671	0.0	0.0	0.0	0.0
841	625	0.0	0.0	0.0	0.0
843	158	0.0	0.0	0.0	0.0
844	396	0.0	0.0	0.0	0.0
846	156	0.0	0.0	0.0	0.0
847	288	0.0	0.0	0.0	0.0
848	919	0.0	0.0	0.0	0.0
849	881	0.0	0.0	0.0	0.0
851	309	0.1	0.09090909090909091	0.12752131071849734	0.03333333333333333
853	992	0.0	0.0	0.0	0.0
854	787	0.0	0.0	0.0	0.0
855	695	0.0	0.0	0.0	0.0
856	325	0.1	0.3333333333333333	0.12752131071849734	0.1111111111111111
857	202	0.0	0.0	0.0	0.0
858	855	0.0	0.0	0.0	0.0
859	566	0.0	0.0	0.0	0.0
860	384	0.0	0.0	0.0	0.0
862	280	0.0	0.0	0.0	0.0
863	281	0.0	0.0	0.0	0.0
864	706	0.0	0.0	0.0	0.0
865	759	0.0	0.0	0.0	0.0
866	253	0.0	0.0	0.0	0.0
867	374	0.0	0.0	0.0	0.0
869	678	0.1	0.1111111111111111	0.07199534834145276	0.015873015873015872
